,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Date_time
2036564,2.458,0.328,244.52,10.0,0.0,1.0,0.0,2010-10-31 00:08:00
2036565,2.414,0.33,244.81,10.0,0.0,2.0,1.0,2010-10-31 00:09:00
2036566,2.44,0.328,244.43,10.0,0.0,1.0,1.0,2010-10-31 00:10:00
2036567,2.438,0.326,243.73,10.0,0.0,1.0,0.0,2010-10-31 00:11:00
2036568,2.382,0.322,243.12,9.8,0.0,1.0,1.0,2010-10-31 00:12:00
2036569,2.38,0.326,243.8,9.8,0.0,1.0,0.0,2010-10-31 00:13:00
2036570,2.404,0.332,245.07,9.8,0.0,1.0,1.0,2010-10-31 00:14:00
2036571,2.414,0.332,245.0,9.8,0.0,2.0,1.0,2010-10-31 00:15:00
2036572,2.226,0.342,245.4,9.2,0.0,1.0,0.0,2010-10-31 00:16:00
2036573,1.872,0.268,245.41,7.6,0.0,1.0,1.0,2010-10-31 00:17:00
2036574,1.86,0.252,246.21,7.6,0.0,1.0,1.0,2010-10-31 00:18:00
2036575,1.86,0.252,246.33,7.6,0.0,1.0,0.0,2010-10-31 00:19:00
2036576,1.872,0.256,246.81,7.6,0.0,1.0,1.0,2010-10-31 00:20:00
2036577,1.932,0.256,247.3,7.8,0.0,2.0,1.0,2010-10-31 00:21:00
2036578,1.85,0.118,247.47,7.4,0.0,1.0,0.0,2010-10-31 00:22:00
2036579,1.786,0.112,246.9,7.2,0.0,1.0,1.0,2010-10-31 00:23:00
2036580,1.774,0.11,246.34,7.2,0.0,1.0,1.0,2010-10-31 00:24:00
2036581,1.776,0.11,246.5,7.2,0.0,1.0,0.0,2010-10-31 00:25:00
2036582,1.802,0.108,246.53,7.2,0.0,1.0,1.0,2010-10-31 00:26:00
2036583,1.818,0.11,246.77,7.4,0.0,2.0,1.0,2010-10-31 00:27:00
2036584,1.836,0.108,246.35,7.4,0.0,1.0,0.0,2010-10-31 00:28:00
2036585,1.704,0.096,246.41,7.0,0.0,1.0,1.0,2010-10-31 00:29:00
2036586,1.5,0.078,245.69,6.0,0.0,1.0,1.0,2010-10-31 00:30:00
2036587,1.396,0.08,245.87,5.6,0.0,1.0,1.0,2010-10-31 00:31:00
2036588,1.394,0.078,245.65,5.6,0.0,1.0,0.0,2010-10-31 00:32:00
2036589,1.382,0.078,245.4,5.6,0.0,1.0,1.0,2010-10-31 00:33:00
2036590,1.43,0.078,246.02,5.8,0.0,2.0,1.0,2010-10-31 00:34:00
2036591,1.466,0.078,246.24,6.0,0.0,1.0,0.0,2010-10-31 00:35:00
2036592,1.47,0.078,246.01,6.0,0.0,1.0,1.0,2010-10-31 00:36:00
2036593,1.424,0.08,245.58,5.8,0.0,1.0,1.0,2010-10-31 00:37:00
2036594,1.43,0.078,245.47,5.8,0.0,1.0,0.0,2010-10-31 00:38:00
2036595,1.586,0.218,245.1,6.6,0.0,1.0,1.0,2010-10-31 00:39:00
2036596,1.518,0.214,244.86,6.2,0.0,2.0,1.0,2010-10-31 00:40:00
2036597,1.572,0.292,245.66,6.4,0.0,1.0,0.0,2010-10-31 00:41:00
2036598,1.6,0.332,245.86,6.6,0.0,1.0,1.0,2010-10-31 00:42:00
2036599,1.596,0.328,245.55,6.6,0.0,1.0,1.0,2010-10-31 00:43:00
2036600,1.586,0.322,244.67,6.6,0.0,1.0,0.0,2010-10-31 00:44:00
2036601,1.58,0.322,244.91,6.6,0.0,1.0,1.0,2010-10-31 00:45:00
2036602,1.59,0.326,244.97,6.6,0.0,1.0,1.0,2010-10-31 00:46:00
2036603,1.572,0.326,245.06,6.6,0.0,2.0,0.0,2010-10-31 00:47:00
2036604,1.57,0.332,246.01,6.4,0.0,1.0,1.0,2010-10-31 00:48:00
2036605,1.578,0.334,246.12,6.6,0.0,1.0,1.0,2010-10-31 00:49:00
2036606,1.562,0.326,245.7,6.4,0.0,1.0,0.0,2010-10-31 00:50:00
2036607,1.578,0.29,245.18,6.6,0.0,1.0,1.0,2010-10-31 00:51:00
2036608,1.646,0.404,245.07,7.0,0.0,1.0,1.0,2010-10-31 00:52:00
2036609,1.48,0.218,245.32,6.0,0.0,1.0,0.0,2010-10-31 00:53:00
2036610,1.464,0.214,245.49,6.0,0.0,2.0,1.0,2010-10-31 00:54:00
2036611,1.492,0.27,245.9,6.2,0.0,1.0,1.0,2010-10-31 00:55:00
2036612,1.492,0.276,245.89,6.2,0.0,1.0,0.0,2010-10-31 00:56:00
2036613,1.494,0.254,245.82,6.2,0.0,1.0,1.0,2010-10-31 00:57:00
2036614,1.382,0.086,245.94,5.6,0.0,1.0,1.0,2010-10-31 00:58:00
2036615,1.344,0.088,246.19,5.4,0.0,1.0,0.0,2010-10-31 00:59:00
2036616,1.396,0.144,245.22,5.8,0.0,1.0,1.0,2010-10-31 01:00:00
2036617,1.332,0.082,244.2,5.4,0.0,2.0,1.0,2010-10-31 01:01:00
2036618,1.372,0.078,244.52,5.6,0.0,1.0,0.0,2010-10-31 01:02:00
2036619,1.346,0.082,244.97,5.4,0.0,1.0,1.0,2010-10-31 01:03:00
2036620,1.35,0.078,244.35,5.4,0.0,1.0,1.0,2010-10-31 01:04:00
2036621,1.334,0.078,244.23,5.4,0.0,1.0,0.0,2010-10-31 01:05:00
2036622,1.308,0.078,244.16,5.4,0.0,1.0,1.0,2010-10-31 01:06:00
2036623,1.306,0.078,244.23,5.4,0.0,1.0,1.0,2010-10-31 01:07:00
2036624,1.316,0.08,244.34,5.4,0.0,2.0,0.0,2010-10-31 01:08:00
2036625,1.346,0.084,245.09,5.4,0.0,1.0,1.0,2010-10-31 01:09:00
2036626,1.458,0.256,244.67,6.0,0.0,1.0,1.0,2010-10-31 01:10:00
2036627,1.528,0.278,243.94,6.4,0.0,1.0,0.0,2010-10-31 01:11:00
2036628,1.556,0.266,243.76,6.4,0.0,1.0,1.0,2010-10-31 01:12:00
2036629,1.498,0.268,244.17,6.2,0.0,1.0,0.0,2010-10-31 01:13:00
2036630,1.67,0.492,243.95,7.2,0.0,1.0,1.0,2010-10-31 01:14:00
2036631,1.656,0.508,243.77,7.0,0.0,1.0,1.0,2010-10-31 01:15:00
2036632,1.66,0.514,244.1,7.0,0.0,2.0,0.0,2010-10-31 01:16:00
2036633,1.66,0.512,243.88,7.0,0.0,1.0,1.0,2010-10-31 01:17:00
2036634,1.726,0.51,243.83,7.4,0.0,1.0,1.0,2010-10-31 01:18:00
2036635,1.668,0.516,244.23,7.0,0.0,1.0,0.0,2010-10-31 01:19:00
2036636,1.652,0.516,244.24,7.0,0.0,1.0,1.0,2010-10-31 01:20:00
2036637,1.654,0.494,243.72,7.0,0.0,1.0,1.0,2010-10-31 01:21:00
2036638,1.628,0.394,243.95,6.8,0.0,0.0,0.0,2010-10-31 01:22:00
2036639,1.584,0.394,244.37,6.6,0.0,0.0,1.0,2010-10-31 01:23:00
2036640,1.57,0.394,244.65,6.6,0.0,0.0,1.0,2010-10-31 01:24:00
2036641,1.57,0.394,244.65,6.6,0.0,0.0,0.0,2010-10-31 01:25:00
2036642,1.536,0.338,244.51,6.4,0.0,0.0,1.0,2010-10-31 01:26:00
2036643,1.508,0.288,244.49,6.2,0.0,0.0,1.0,2010-10-31 01:27:00
2036644,1.452,0.206,244.83,6.0,0.0,0.0,0.0,2010-10-31 01:28:00
2036645,1.458,0.152,245.34,6.0,0.0,0.0,1.0,2010-10-31 01:29:00
2036646,1.468,0.15,244.82,6.0,0.0,0.0,1.0,2010-10-31 01:30:00
2036647,1.424,0.148,244.36,5.8,0.0,0.0,0.0,2010-10-31 01:31:00
2036648,1.446,0.154,244.97,5.8,0.0,0.0,1.0,2010-10-31 01:32:00
2036649,1.496,0.152,245.3,6.0,0.0,0.0,1.0,2010-10-31 01:33:00
2036650,1.47,0.152,245.02,6.0,0.0,0.0,0.0,2010-10-31 01:34:00
2036651,1.48,0.154,245.28,6.0,0.0,0.0,1.0,2010-10-31 01:35:00
2036652,1.466,0.152,245.34,6.0,0.0,0.0,1.0,2010-10-31 01:36:00
2036653,1.428,0.154,245.41,5.8,0.0,0.0,0.0,2010-10-31 01:37:00
2036654,1.428,0.152,245.29,5.8,0.0,0.0,1.0,2010-10-31 01:38:00
2036655,1.42,0.152,245.5,5.8,0.0,0.0,1.0,2010-10-31 01:39:00
2036656,1.418,0.152,245.32,5.8,0.0,0.0,0.0,2010-10-31 01:40:00
2036657,1.388,0.104,245.21,5.6,0.0,0.0,1.0,2010-10-31 01:41:00
2036658,1.332,0.0,245.77,5.4,0.0,0.0,1.0,2010-10-31 01:42:00
2036659,1.326,0.0,245.79,5.4,0.0,0.0,0.0,2010-10-31 01:43:00
2036660,1.33,0.0,246.03,5.4,0.0,0.0,1.0,2010-10-31 01:44:00
2036661,1.322,0.0,245.95,5.4,0.0,0.0,1.0,2010-10-31 01:45:00
2036662,1.358,0.0,245.99,5.6,0.0,0.0,0.0,2010-10-31 01:46:00
2036663,1.428,0.096,245.96,5.8,0.0,0.0,1.0,2010-10-31 01:47:00
2036664,1.43,0.096,246.25,5.8,0.0,0.0,1.0,2010-10-31 01:48:00
2036665,1.47,0.142,245.8,6.0,0.0,0.0,0.0,2010-10-31 01:49:00
2036666,1.496,0.196,245.49,6.0,0.0,0.0,1.0,2010-10-31 01:50:00
2036667,1.502,0.196,246.56,6.0,0.0,0.0,1.0,2010-10-31 01:51:00
2036668,1.502,0.198,246.8,6.0,0.0,0.0,0.0,2010-10-31 01:52:00
2036669,1.492,0.196,246.26,6.0,0.0,0.0,1.0,2010-10-31 01:53:00
2036670,1.492,0.196,246.56,6.0,0.0,0.0,1.0,2010-10-31 01:54:00
2036671,1.492,0.198,246.73,6.0,0.0,0.0,0.0,2010-10-31 01:55:00
2036672,1.536,0.196,246.68,6.2,0.0,0.0,1.0,2010-10-31 01:56:00
2036673,1.542,0.198,246.57,6.2,0.0,0.0,1.0,2010-10-31 01:57:00
2036674,1.538,0.196,246.39,6.2,0.0,0.0,0.0,2010-10-31 01:58:00
2036675,1.536,0.194,246.15,6.2,0.0,0.0,1.0,2010-10-31 01:59:00
2036676,1.496,0.172,245.99,6.0,0.0,0.0,1.0,2010-10-31 02:00:00
2036677,1.308,0.05,246.6,5.2,0.0,0.0,0.0,2010-10-31 02:01:00
2036678,1.312,0.05,246.89,5.2,0.0,0.0,1.0,2010-10-31 02:02:00
2036679,1.344,0.048,246.89,5.4,0.0,0.0,1.0,2010-10-31 02:03:00
2036680,1.376,0.046,246.7,5.6,0.0,0.0,0.0,2010-10-31 02:04:00
2036681,1.386,0.0,246.68,5.6,0.0,0.0,1.0,2010-10-31 02:05:00
2036682,1.354,0.05,246.51,5.4,0.0,0.0,1.0,2010-10-31 02:06:00
2036683,1.344,0.05,246.61,5.4,0.0,0.0,0.0,2010-10-31 02:07:00
2036684,1.342,0.052,246.0,5.4,0.0,0.0,1.0,2010-10-31 02:08:00
2036685,1.348,0.05,246.14,5.4,0.0,0.0,1.0,2010-10-31 02:09:00
2036686,1.392,0.046,246.87,5.6,0.0,0.0,0.0,2010-10-31 02:10:00
2036687,1.366,0.046,247.12,5.4,0.0,0.0,1.0,2010-10-31 02:11:00
2036688,1.326,0.05,247.01,5.4,0.0,0.0,1.0,2010-10-31 02:12:00
2036689,1.322,0.048,247.1,5.4,0.0,0.0,1.0,2010-10-31 02:13:00
2036690,1.328,0.05,247.21,5.4,0.0,0.0,0.0,2010-10-31 02:14:00
2036691,1.328,0.05,247.03,5.4,0.0,0.0,1.0,2010-10-31 02:15:00
2036692,1.326,0.048,247.34,5.4,0.0,0.0,1.0,2010-10-31 02:16:00
2036693,1.346,0.048,247.54,5.4,0.0,0.0,0.0,2010-10-31 02:17:00
2036694,1.342,0.048,247.11,5.4,0.0,0.0,1.0,2010-10-31 02:18:00
2036695,1.488,0.05,246.57,6.0,0.0,0.0,1.0,2010-10-31 02:19:00
2036696,1.462,0.09,246.72,6.0,0.0,0.0,0.0,2010-10-31 02:20:00
2036697,1.43,0.09,246.78,5.8,0.0,0.0,1.0,2010-10-31 02:21:00
2036698,1.43,0.09,246.94,5.8,0.0,0.0,1.0,2010-10-31 02:22:00
2036699,1.426,0.088,246.56,5.8,0.0,0.0,0.0,2010-10-31 02:23:00
2036700,1.488,0.156,246.42,6.0,0.0,0.0,1.0,2010-10-31 02:24:00
2036701,1.518,0.198,246.89,6.2,0.0,0.0,1.0,2010-10-31 02:25:00
2036702,1.516,0.2,247.0,6.2,0.0,0.0,0.0,2010-10-31 02:26:00
2036703,1.542,0.284,247.4,6.4,0.0,0.0,1.0,2010-10-31 02:27:00
2036704,1.634,0.428,247.81,6.8,0.0,0.0,1.0,2010-10-31 02:28:00
2036705,1.722,0.418,248.4,7.0,0.0,0.0,0.0,2010-10-31 02:29:00
2036706,1.614,0.418,249.13,6.6,0.0,0.0,1.0,2010-10-31 02:30:00
2036707,1.614,0.418,249.18,6.6,0.0,0.0,1.0,2010-10-31 02:31:00
2036708,1.614,0.42,249.44,6.6,0.0,0.0,0.0,2010-10-31 02:32:00
2036709,1.486,0.232,248.81,6.0,0.0,0.0,1.0,2010-10-31 02:33:00
2036710,1.444,0.158,248.73,5.8,0.0,0.0,1.0,2010-10-31 02:34:00
2036711,1.444,0.16,248.86,5.8,0.0,0.0,0.0,2010-10-31 02:35:00
2036712,1.444,0.154,248.13,5.8,0.0,0.0,1.0,2010-10-31 02:36:00
2036713,1.442,0.154,247.78,5.8,0.0,0.0,1.0,2010-10-31 02:37:00
2036714,1.446,0.154,247.85,5.8,0.0,0.0,0.0,2010-10-31 02:38:00
2036715,1.442,0.154,247.77,5.8,0.0,0.0,1.0,2010-10-31 02:39:00
2036716,1.434,0.148,246.79,5.8,0.0,0.0,1.0,2010-10-31 02:40:00
2036717,1.424,0.14,245.67,5.8,0.0,0.0,1.0,2010-10-31 02:41:00
2036718,1.432,0.146,246.7,5.8,0.0,0.0,0.0,2010-10-31 02:42:00
2036719,1.44,0.15,247.35,5.8,0.0,0.0,1.0,2010-10-31 02:43:00
2036720,1.44,0.15,247.33,5.8,0.0,0.0,1.0,2010-10-31 02:44:00
2036721,1.444,0.154,247.84,5.8,0.0,0.0,0.0,2010-10-31 02:45:00
2036722,1.446,0.154,248.02,5.8,0.0,0.0,1.0,2010-10-31 02:46:00
2036723,1.446,0.154,247.96,5.8,0.0,0.0,1.0,2010-10-31 02:47:00
2036724,1.386,0.0,248.6,5.6,0.0,0.0,0.0,2010-10-31 02:48:00
2036725,1.338,0.048,248.31,5.4,0.0,0.0,1.0,2010-10-31 02:49:00
2036726,1.336,0.048,248.02,5.4,0.0,0.0,1.0,2010-10-31 02:50:00
2036727,1.338,0.048,248.13,5.4,0.0,0.0,0.0,2010-10-31 02:51:00
2036728,1.43,0.0,248.02,5.8,0.0,0.0,1.0,2010-10-31 02:52:00
2036729,1.436,0.09,247.17,5.8,0.0,0.0,1.0,2010-10-31 02:53:00
2036730,1.434,0.09,247.26,5.8,0.0,0.0,0.0,2010-10-31 02:54:00
2036731,1.438,0.094,247.94,5.8,0.0,0.0,1.0,2010-10-31 02:55:00
2036732,1.428,0.088,247.01,5.8,0.0,0.0,1.0,2010-10-31 02:56:00
2036733,1.422,0.086,246.51,5.8,0.0,0.0,0.0,2010-10-31 02:57:00
2036734,1.464,0.122,246.77,6.0,0.0,0.0,1.0,2010-10-31 02:58:00
2036735,1.506,0.2,247.31,6.0,0.0,0.0,1.0,2010-10-31 02:59:00
2036736,1.504,0.2,247.25,6.0,0.0,0.0,0.0,2010-10-31 03:00:00
2036737,2.066,0.07,242.97,8.4,0.0,0.0,1.0,2010-10-31 03:01:00
2036738,2.074,0.072,243.6,8.4,0.0,0.0,0.0,2010-10-31 03:02:00
2036739,2.072,0.072,243.56,8.4,0.0,0.0,1.0,2010-10-31 03:03:00
2036740,2.07,0.072,243.55,8.4,0.0,0.0,1.0,2010-10-31 03:04:00
2036741,2.074,0.074,243.73,8.4,0.0,0.0,0.0,2010-10-31 03:05:00
2036742,2.07,0.074,243.7,8.4,0.0,0.0,1.0,2010-10-31 03:06:00
2036743,2.072,0.072,243.84,8.4,0.0,0.0,1.0,2010-10-31 03:07:00
2036744,2.072,0.074,243.87,8.4,0.0,0.0,0.0,2010-10-31 03:08:00
2036745,2.06,0.072,243.12,8.4,0.0,0.0,1.0,2010-10-31 03:09:00
2036746,2.056,0.07,242.82,8.4,0.0,0.0,1.0,2010-10-31 03:10:00
2036747,2.042,0.048,242.85,8.4,0.0,0.0,0.0,2010-10-31 03:11:00
2036748,2.054,0.0,243.87,8.4,0.0,0.0,1.0,2010-10-31 03:12:00
2036749,2.062,0.0,244.32,8.4,0.0,0.0,1.0,2010-10-31 03:13:00
2036750,2.066,0.0,244.61,8.4,0.0,0.0,0.0,2010-10-31 03:14:00
2036751,2.064,0.0,244.58,8.4,0.0,0.0,1.0,2010-10-31 03:15:00
2036752,2.07,0.046,245.01,8.4,0.0,0.0,1.0,2010-10-31 03:16:00
2036753,2.07,0.046,245.15,8.4,0.0,0.0,0.0,2010-10-31 03:17:00
2036754,2.068,0.048,245.21,8.4,0.0,0.0,1.0,2010-10-31 03:18:00
2036755,2.072,0.048,245.51,8.4,0.0,0.0,1.0,2010-10-31 03:19:00
2036756,2.058,0.046,244.66,8.4,0.0,0.0,0.0,2010-10-31 03:20:00
2036757,2.026,0.0,244.73,8.2,0.0,0.0,1.0,2010-10-31 03:21:00
2036758,1.998,0.058,245.27,8.0,0.0,0.0,1.0,2010-10-31 03:22:00
2036759,2.01,0.056,246.11,8.2,0.0,0.0,0.0,2010-10-31 03:23:00
2036760,1.42,0.05,246.54,6.2,0.0,0.0,1.0,2010-10-31 03:24:00
2036761,0.822,0.0,247.18,3.4,0.0,0.0,1.0,2010-10-31 03:25:00
2036762,0.822,0.0,247.2,3.4,0.0,0.0,0.0,2010-10-31 03:26:00
2036763,0.822,0.0,247.21,3.4,0.0,0.0,1.0,2010-10-31 03:27:00
2036764,0.822,0.0,247.1,3.4,0.0,0.0,1.0,2010-10-31 03:28:00
2036765,0.822,0.0,247.17,3.4,0.0,0.0,0.0,2010-10-31 03:29:00
2036766,0.816,0.046,245.85,3.4,0.0,0.0,1.0,2010-10-31 03:30:00
2036767,0.916,0.066,244.98,3.8,0.0,0.0,1.0,2010-10-31 03:31:00
2036768,0.922,0.09,245.13,3.8,0.0,0.0,0.0,2010-10-31 03:32:00
2036769,0.922,0.094,245.85,3.8,0.0,0.0,1.0,2010-10-31 03:33:00
2036770,0.922,0.096,246.37,3.8,0.0,0.0,1.0,2010-10-31 03:34:00
2036771,0.92,0.096,246.26,3.8,0.0,0.0,0.0,2010-10-31 03:35:00
2036772,0.918,0.096,246.05,3.8,0.0,0.0,1.0,2010-10-31 03:36:00
2036773,0.914,0.096,245.99,3.8,0.0,0.0,1.0,2010-10-31 03:37:00
2036774,0.912,0.094,245.75,3.8,0.0,0.0,0.0,2010-10-31 03:38:00
2036775,0.912,0.096,245.95,3.8,0.0,0.0,1.0,2010-10-31 03:39:00
2036776,0.974,0.17,245.74,4.0,0.0,0.0,1.0,2010-10-31 03:40:00
2036777,0.986,0.218,245.02,4.0,0.0,1.0,0.0,2010-10-31 03:41:00
2036778,0.988,0.22,245.47,4.0,0.0,1.0,1.0,2010-10-31 03:42:00
2036779,0.988,0.222,245.76,4.0,0.0,2.0,1.0,2010-10-31 03:43:00
2036780,1.09,0.19,246.29,4.4,0.0,1.0,0.0,2010-10-31 03:44:00
2036781,1.728,0.08,246.28,7.0,0.0,1.0,1.0,2010-10-31 03:45:00
2036782,1.942,0.084,246.29,7.8,0.0,2.0,1.0,2010-10-31 03:46:00
2036783,1.964,0.082,246.27,8.0,0.0,1.0,0.0,2010-10-31 03:47:00
2036784,1.872,0.176,246.12,7.6,0.0,2.0,1.0,2010-10-31 03:48:00
2036785,1.86,0.202,246.22,7.6,0.0,1.0,1.0,2010-10-31 03:49:00
2036786,1.738,0.204,246.17,7.2,0.0,1.0,0.0,2010-10-31 03:50:00
2036787,1.58,0.202,245.41,6.4,0.0,2.0,1.0,2010-10-31 03:51:00
2036788,1.574,0.198,244.67,6.4,0.0,1.0,1.0,2010-10-31 03:52:00
2036789,1.574,0.198,244.81,6.4,0.0,2.0,0.0,2010-10-31 03:53:00
2036790,1.576,0.202,245.32,6.4,0.0,1.0,1.0,2010-10-31 03:54:00
2036791,1.584,0.206,246.33,6.4,0.0,1.0,1.0,2010-10-31 03:55:00
2036792,1.576,0.202,245.65,6.4,0.0,2.0,0.0,2010-10-31 03:56:00
2036793,1.438,0.07,245.7,5.8,0.0,1.0,1.0,2010-10-31 03:57:00
2036794,1.42,0.064,246.1,5.8,0.0,1.0,1.0,2010-10-31 03:58:00
2036795,1.408,0.066,246.18,5.8,0.0,2.0,0.0,2010-10-31 03:59:00
2036796,1.408,0.062,245.98,5.8,0.0,1.0,1.0,2010-10-31 04:00:00
2036797,1.402,0.062,245.63,5.6,0.0,1.0,1.0,2010-10-31 04:01:00
2036798,1.4,0.06,245.17,5.8,0.0,2.0,0.0,2010-10-31 04:02:00
2036799,1.396,0.06,245.12,5.6,0.0,1.0,1.0,2010-10-31 04:03:00
2036800,1.44,0.098,245.31,5.8,0.0,1.0,1.0,2010-10-31 04:04:00
2036801,1.508,0.202,245.48,6.2,0.0,1.0,0.0,2010-10-31 04:05:00
2036802,1.506,0.204,245.82,6.2,0.0,2.0,1.0,2010-10-31 04:06:00
2036803,1.564,0.202,245.59,6.4,0.0,1.0,1.0,2010-10-31 04:07:00
2036804,1.61,0.2,245.56,6.6,0.0,1.0,0.0,2010-10-31 04:08:00
2036805,1.63,0.2,245.45,6.6,0.0,1.0,1.0,2010-10-31 04:09:00
2036806,1.52,0.224,245.53,6.2,0.0,2.0,1.0,2010-10-31 04:10:00
2036807,1.492,0.2,245.2,6.2,0.0,1.0,0.0,2010-10-31 04:11:00
2036808,1.49,0.198,244.97,6.2,0.0,1.0,1.0,2010-10-31 04:12:00
2036809,1.482,0.196,244.28,6.0,0.0,1.0,1.0,2010-10-31 04:13:00
2036810,1.492,0.2,245.06,6.2,0.0,1.0,0.0,2010-10-31 04:14:00
2036811,1.492,0.2,245.19,6.2,0.0,2.0,1.0,2010-10-31 04:15:00
2036812,1.492,0.204,245.73,6.2,0.0,1.0,1.0,2010-10-31 04:16:00
2036813,1.498,0.208,246.32,6.2,0.0,1.0,0.0,2010-10-31 04:17:00
2036814,1.44,0.118,246.41,5.8,0.0,1.0,1.0,2010-10-31 04:18:00
2036815,1.398,0.062,245.52,5.6,0.0,1.0,1.0,2010-10-31 04:19:00
2036816,1.398,0.062,245.62,5.6,0.0,2.0,0.0,2010-10-31 04:20:00
2036817,1.396,0.062,245.51,5.6,0.0,1.0,1.0,2010-10-31 04:21:00
2036818,1.392,0.06,245.14,5.6,0.0,1.0,1.0,2010-10-31 04:22:00
2036819,1.394,0.06,245.21,5.6,0.0,1.0,0.0,2010-10-31 04:23:00
2036820,1.458,0.132,245.23,6.0,0.0,1.0,1.0,2010-10-31 04:24:00
2036821,1.47,0.172,245.82,6.0,0.0,1.0,1.0,2010-10-31 04:25:00
2036822,1.466,0.17,245.31,6.0,0.0,2.0,0.0,2010-10-31 04:26:00
2036823,1.474,0.17,245.76,6.0,0.0,1.0,1.0,2010-10-31 04:27:00
2036824,1.476,0.172,246.22,6.0,0.0,1.0,1.0,2010-10-31 04:28:00
2036825,1.474,0.174,246.38,6.0,0.0,1.0,0.0,2010-10-31 04:29:00
2036826,1.472,0.172,246.1,6.0,0.0,1.0,1.0,2010-10-31 04:30:00
2036827,1.468,0.17,245.7,6.0,0.0,1.0,1.0,2010-10-31 04:31:00
2036828,1.448,0.148,245.19,6.0,0.0,2.0,0.0,2010-10-31 04:32:00
2036829,1.388,0.06,245.15,5.6,0.0,1.0,1.0,2010-10-31 04:33:00
2036830,1.396,0.062,245.64,5.6,0.0,1.0,1.0,2010-10-31 04:34:00
2036831,1.4,0.064,246.0,5.6,0.0,1.0,0.0,2010-10-31 04:35:00
2036832,1.404,0.06,245.43,5.8,0.0,1.0,1.0,2010-10-31 04:36:00
2036833,1.426,0.06,245.44,5.8,0.0,1.0,1.0,2010-10-31 04:37:00
2036834,1.498,0.166,245.61,6.2,0.0,2.0,0.0,2010-10-31 04:38:00
2036835,1.514,0.202,245.6,6.2,0.0,1.0,1.0,2010-10-31 04:39:00
2036836,1.508,0.202,245.42,6.2,0.0,1.0,1.0,2010-10-31 04:40:00
2036837,1.504,0.2,245.27,6.2,0.0,1.0,0.0,2010-10-31 04:41:00
2036838,1.5,0.2,245.12,6.2,0.0,1.0,1.0,2010-10-31 04:42:00
2036839,1.494,0.196,244.55,6.2,0.0,1.0,1.0,2010-10-31 04:43:00
2036840,1.492,0.196,244.39,6.2,0.0,2.0,0.0,2010-10-31 04:44:00
2036841,1.498,0.2,245.19,6.2,0.0,1.0,1.0,2010-10-31 04:45:00
2036842,1.494,0.198,244.91,6.2,0.0,1.0,1.0,2010-10-31 04:46:00
2036843,1.492,0.198,244.83,6.2,0.0,1.0,0.0,2010-10-31 04:47:00
2036844,1.494,0.2,245.19,6.2,0.0,1.0,1.0,2010-10-31 04:48:00
2036845,1.5,0.204,245.79,6.2,0.0,1.0,1.0,2010-10-31 04:49:00
2036846,1.5,0.204,245.91,6.2,0.0,1.0,0.0,2010-10-31 04:50:00
2036847,1.492,0.19,246.0,6.0,0.0,2.0,1.0,2010-10-31 04:51:00
2036848,1.404,0.062,245.73,5.8,0.0,1.0,1.0,2010-10-31 04:52:00
2036849,1.398,0.06,245.07,5.6,0.0,1.0,0.0,2010-10-31 04:53:00
2036850,1.398,0.06,244.93,5.6,0.0,1.0,1.0,2010-10-31 04:54:00
2036851,1.424,0.076,244.63,5.8,0.0,1.0,1.0,2010-10-31 04:55:00
2036852,1.47,0.166,244.58,6.0,0.0,1.0,0.0,2010-10-31 04:56:00
2036853,1.47,0.166,244.57,6.0,0.0,2.0,1.0,2010-10-31 04:57:00
2036854,1.47,0.164,244.34,6.0,0.0,1.0,1.0,2010-10-31 04:58:00
2036855,1.516,0.162,244.23,6.2,0.0,1.0,0.0,2010-10-31 04:59:00
2036856,1.962,0.158,244.65,8.0,0.0,1.0,1.0,2010-10-31 05:00:00
2036857,1.962,0.16,244.88,8.0,0.0,1.0,1.0,2010-10-31 05:01:00
2036858,1.96,0.16,244.79,8.0,0.0,1.0,0.0,2010-10-31 05:02:00
2036859,1.952,0.156,244.18,8.0,0.0,1.0,1.0,2010-10-31 05:03:00
2036860,1.886,0.06,244.02,7.6,0.0,2.0,1.0,2010-10-31 05:04:00
2036861,1.882,0.05,244.17,7.6,0.0,1.0,0.0,2010-10-31 05:05:00
2036862,1.888,0.052,244.74,7.6,0.0,1.0,1.0,2010-10-31 05:06:00
2036863,1.878,0.05,243.86,7.6,0.0,1.0,1.0,2010-10-31 05:07:00
2036864,1.878,0.05,243.95,7.6,0.0,1.0,0.0,2010-10-31 05:08:00
2036865,1.876,0.048,243.79,7.6,0.0,1.0,1.0,2010-10-31 05:09:00
2036866,1.886,0.05,244.49,7.6,0.0,1.0,1.0,2010-10-31 05:10:00
2036867,1.896,0.054,245.42,7.6,0.0,2.0,0.0,2010-10-31 05:11:00
2036868,2.02,0.192,245.27,8.2,0.0,1.0,1.0,2010-10-31 05:12:00
2036869,2.048,0.232,244.58,8.4,0.0,1.0,1.0,2010-10-31 05:13:00
2036870,2.062,0.21,244.03,8.4,2.0,1.0,0.0,2010-10-31 05:14:00
2036871,3.346,0.188,242.9,14.6,19.0,1.0,1.0,2010-10-31 05:15:00
2036872,4.292,0.174,242.01,17.6,39.0,1.0,1.0,2010-10-31 05:16:00
